sample_id,contradiction,chain_length,next_token_id,next_token_decoded,dh_pre_l2,dh_post_l2,dh_jn_l2,cos_dh_pre_post,cos_dh_jn_post,cos_fisher_raw_top1,nr_fisher_pre_r1,nr_fisher_post_r1,nr_fisher_jn_r1,nr_raw_pre_r1,nr_raw_post_r1,nr_raw_jn_r1,nr_fisher_pre_r2,nr_fisher_post_r2,nr_fisher_jn_r2,nr_raw_pre_r2,nr_raw_post_r2,nr_raw_jn_r2,nr_fisher_pre_r3,nr_fisher_post_r3,nr_fisher_jn_r3,nr_raw_pre_r3,nr_raw_post_r3,nr_raw_jn_r3,nr_fisher_pre_r4,nr_fisher_post_r4,nr_fisher_jn_r4,nr_raw_pre_r4,nr_raw_post_r4,nr_raw_jn_r4,nr_fisher_pre_r5,nr_fisher_post_r5,nr_fisher_jn_r5,nr_raw_pre_r5,nr_raw_post_r5,nr_raw_jn_r5,nr_fisher_pre_r8,nr_fisher_post_r8,nr_fisher_jn_r8,nr_raw_pre_r8,nr_raw_post_r8,nr_raw_jn_r8,nr_fisher_pre_r13,nr_fisher_post_r13,nr_fisher_jn_r13,nr_raw_pre_r13,nr_raw_post_r13,nr_raw_jn_r13,nr_fisher_pre_r16,nr_fisher_post_r16,nr_fisher_jn_r16,nr_raw_pre_r16,nr_raw_post_r16,nr_raw_jn_r16,nr_fisher_pre_r21,nr_fisher_post_r21,nr_fisher_jn_r21,nr_raw_pre_r21,nr_raw_post_r21,nr_raw_jn_r21,nr_fisher_pre_r32,nr_fisher_post_r32,nr_fisher_jn_r32,nr_raw_pre_r32,nr_raw_post_r32,nr_raw_jn_r32
0,False,5,21806, Answer,467.07647705078125,321.8045959472656,132.95506286621094,0.8789147734642029,0.8077115416526794,0.13395894682043158,0.9825004154979186,0.993179822754806,0.9984771626518933,0.9908154138993326,0.9991086416189351,0.9992153419445439,0.9777891305914758,0.9925562260247489,0.9980023892875253,0.9658553968381207,0.9988487400484025,0.9989775535889901,0.9679502513465065,0.9878508087007679,0.9977092530226551,0.9654290078525548,0.9971746776712406,0.9972980079557122,0.9677004555351147,0.9876811451169903,0.9976717978261496,0.9651723439048817,0.995401826256021,0.9960188511865857,0.9657980689320045,0.9867294241001099,0.9976717742491179,0.9570805856357035,0.9860438553418492,0.9913060393631746,0.9617217408415074,0.9858360471221224,0.9970775319936852,0.956458529027266,0.9823569596743362,0.989823162572487,0.9410639921752464,0.978461955697193,0.9960750909561128,0.9527493326809584,0.9787612779221867,0.98833788268866,0.9385067599537966,0.976330803343531,0.9954288017667565,0.951439912074518,0.9783612760112128,0.9878283881038613,0.9280932529758195,0.9710401053422623,0.9925127140705539,0.9498779036810528,0.9757483735147677,0.9840367389888505,0.909338079793693,0.9622371626103391,0.9908582930650225,0.9479606332558338,0.9732320056558746,0.9821552084464583
1,True,2,5664, NO,458.2256164550781,299.85760498046875,229.1455535888672,0.9421605467796326,0.8316529989242554,-0.08534602846095954,0.9911840781681912,0.9956561863526158,0.9998886600660127,0.9993580750464287,0.9986006961599946,0.9965459866257312,0.9872843197351299,0.9946912312749709,0.9994990568676158,0.9993273453753837,0.9982104804151087,0.9955009796631985,0.9867579612341532,0.9940941424195496,0.9994114652555294,0.9992308321967043,0.9979458982714415,0.9946972011034989,0.9867332087099987,0.9940366144413413,0.9984878536610933,0.9983158311998958,0.9972468695370016,0.9924263818876481,0.9866467066881258,0.9934927752092139,0.9963634590881265,0.9939864801769698,0.985773427727121,0.9561273827834649,0.9858509365070505,0.9934281867084209,0.9935329537641284,0.99267096862917,0.9835227515389614,0.9468571206384868,0.9797160150405058,0.9924985605410631,0.9906119567456139,0.9870065290439558,0.9724679870849576,0.9223551249981032,0.9780642592106892,0.9921456761290881,0.9903885023289958,0.9861073550466996,0.9707977846679499,0.9185742948415841,0.9766398025304956,0.9919827333198586,0.9892240632114097,0.9844086904373858,0.9687614224114282,0.9166359741351316,0.9740426810328754,0.9908951742675971,0.9842484111839958,0.9810771471813426,0.963605546731817,0.906616137130309
2,False,2,21806, Answer,469.3831787109375,319.3438720703125,130.96311950683594,0.8838393688201904,0.8074720501899719,0.15513447878446002,0.9813227087059662,0.9932343159315711,0.9990566911247221,0.994516598922153,0.999108767451132,0.999269518303807,0.9793302730847198,0.9931207855021135,0.9982553817536602,0.9763321146996167,0.9988947892324364,0.9991293198706704,0.9740627952285066,0.9909563041406859,0.9981255870828292,0.9761376717624932,0.9974615359459049,0.9977703948697857,0.9679268797379448,0.9883118063920647,0.9979828957754807,0.9757061665803302,0.9958886184394905,0.9967625367248703,0.9673804497142416,0.988243633100301,0.997642660929629,0.9678347154249914,0.986904678484605,0.9928392478107207,0.9614189222575569,0.9863211312337795,0.9972795690745774,0.9666584765332085,0.9833171267797151,0.9915273459998901,0.9411671435285384,0.9789233180565536,0.9962749253718679,0.9628675190728541,0.9795997677731691,0.9900410081785207,0.9406055190485375,0.978327558071738,0.9957742521839025,0.9616184093727494,0.9792500577060873,0.9895510396547872,0.9310029594941076,0.9724907638946448,0.9933644292390962,0.9599995536744895,0.9767388374778632,0.9860457781008826,0.91483609774227,0.9649668680985786,0.9917149418991158,0.9580418778315741,0.9741169747886743,0.9839448226727123
3,False,5,21806, Answer,456.6003723144531,319.43951416015625,135.1885986328125,0.8888264894485474,0.8108757138252258,-0.1328084418997424,0.9835315880314472,0.9934800030521511,0.9986109749498059,0.9939735821049637,0.9992622402229369,0.9993557148378118,0.9785913000302012,0.9927302498875807,0.9981791078293515,0.9757367856288395,0.9990265893173013,0.999143593457053,0.9764405429347979,0.9921132119162047,0.9980365559848843,0.975588320002808,0.9974304146542609,0.9975576025650593,0.9672445505743356,0.9878580831399734,0.997683931125309,0.9752484496156844,0.9958682359813091,0.9964420845172857,0.9671167518859946,0.9878322585793168,0.9976647648040363,0.968096388886493,0.9877593682290923,0.9927210885436883,0.962293068130391,0.9864571468256861,0.9974319668363357,0.9673869029677741,0.9847528823409952,0.9915718019985761,0.9432491232962574,0.9789644355814847,0.9962917712005821,0.9637561677450383,0.9816055788030444,0.9904384804672988,0.9401664222846287,0.9770088632015992,0.9958120139398162,0.9623797789336095,0.9811656299852958,0.9898513348912932,0.9315393139964951,0.9721261577985937,0.9927866136744039,0.9606513428812036,0.9785703316510854,0.9861823365497655,0.9166900701343944,0.9646012880862488,0.9909908420489755,0.9585001017931932,0.9759705329755117,0.9842262410853468
4,False,2,21806, Answer,472.3668212890625,318.16986083984375,127.58134460449219,0.8793249130249023,0.8083155751228333,-0.1493391399152656,0.981629608440073,0.9934847176566579,0.9990703217333352,0.9937825318619116,0.9990995468149168,0.9992393045954163,0.9788611998211736,0.9932861664491371,0.9982863116167906,0.9741454908054481,0.9988929624441713,0.9990868661078827,0.9745746650938633,0.9916103936989652,0.998214829200126,0.9738769279954582,0.9974376017589011,0.9976622815246867,0.9672875012952543,0.9885685435414325,0.9981281574520774,0.9734289937215248,0.9957857814665668,0.9965509251456365,0.967186315615101,0.988567733600308,0.9977212442257822,0.9654740349106647,0.9867219235174323,0.9923795296730115,0.9603988360634186,0.986332251089318,0.9973017450817286,0.9644087054185173,0.9830961114886134,0.9909773576809018,0.9402233622794324,0.9793943329653553,0.9964063798282838,0.9606203096469361,0.9792187151796801,0.9894144329214284,0.939479904457025,0.978495294872617,0.9958116300551904,0.9593341185009002,0.9788547319808975,0.9889286577275397,0.9291043542415471,0.9727000545996421,0.9935724129143471,0.9578539744817778,0.9764243887713777,0.9853903866453728,0.9134757978538374,0.9652760060746047,0.9913767863075129,0.9558549249805928,0.9738740630478072,0.983349803353611
5,True,2,5664, NO,465.87921142578125,304.5670166015625,229.3542938232422,0.9407321810722351,0.8294345736503601,-0.08645170817619466,0.9915923118886127,0.996010139185847,0.999944941979046,0.9990112494989869,0.9984713097699962,0.9964273120662615,0.987486062290581,0.9950612309506572,0.9995576416251793,0.9990112281614976,0.9980037377446181,0.9952877635751642,0.9869562254324356,0.9943914024099693,0.9993910565246235,0.9989472936678966,0.9976822583844894,0.9943952742241517,0.9869442868666686,0.9943580518294536,0.9986287010339061,0.9978957731891581,0.9969114873245805,0.9920385319632506,0.9868949320440438,0.9938009970707701,0.9964504527948207,0.9929405227708378,0.983790124973694,0.9538463298527559,0.9862371750096982,0.9937616239782743,0.993442231652505,0.991431447739495,0.9813710685213832,0.9443493981622902,0.9780507042388359,0.9926639488529051,0.9910156569904458,0.9852192532452256,0.9694991178277845,0.9189384331252678,0.9773729096605225,0.992471701833676,0.9904544889173633,0.9842650723105344,0.967779975721953,0.9152533429859363,0.975680804130498,0.9923531126509895,0.989228713129761,0.9825757178526745,0.9656527393020777,0.9132549541539644,0.9730213313446798,0.9913405992389231,0.9841508429271668,0.9788060524789163,0.9597785221160243,0.9022834559745943
6,False,2,14080, YES,470.9875793457031,304.56927490234375,223.80027770996094,0.9323804974555969,0.8506232500076294,0.18850457294402734,0.9892958221215605,0.9981212648815462,0.9997290946898388,0.9955353718470675,0.9980284920843223,0.9963326601260432,0.9891208524836201,0.9981212607614762,0.999339886004234,0.993982455838534,0.9974370022232137,0.9952205077545367,0.989107328831618,0.9979861897953285,0.997452369106914,0.993982306661609,0.9972621921929886,0.9945536945680222,0.9890998993120484,0.9979743041862844,0.9974421682690714,0.9926063019460416,0.9965129576441941,0.9923133259638152,0.9890630457555771,0.9977145889735353,0.9973670923787318,0.9865194938808928,0.9806733341627766,0.9540626774764233,0.9865090139107582,0.9970972388859635,0.9958022582486703,0.983838301068249,0.9778800940863418,0.9450082301644102,0.9844525431479093,0.9969161903674502,0.9911806973426054,0.9737607759158418,0.9629445181727487,0.9187030022105236,0.9803277668301565,0.9964322946169758,0.9902308211858852,0.9721935414878491,0.9603779064900066,0.9142497076897651,0.977503354829165,0.9958413630408898,0.9885425404038529,0.9713676100590539,0.9587634470931696,0.9124803390690022,0.9755012190220262,0.9948110910626005,0.9805145499438142,0.9654105542897681,0.9512507293603364,0.9012502579398571
7,False,5,21806, Answer,464.92041015625,319.5556335449219,133.6322021484375,0.883890688419342,0.811689555644989,-0.13609061677246387,0.9835290614110812,0.9936871300378223,0.998775733565964,0.9935241940494245,0.9992642754219375,0.9994463104488733,0.9790654352797277,0.9930779195995155,0.998312792768887,0.9735233459098421,0.9990371093713601,0.99928021504694,0.9762055048101959,0.9922579928342924,0.9981664383665666,0.9733281910600704,0.9974037249507011,0.9977632677492473,0.9680236686104267,0.988400428034079,0.9977037802092339,0.9729319408163146,0.9957053615420527,0.9966553981670476,0.9673393265274336,0.9881620429356467,0.9977027473438232,0.9650670901506276,0.9873812946871136,0.9932920552441437,0.9591770274179322,0.984931372473246,0.9972136949937465,0.9643004507102411,0.9843418784225105,0.9922621758495694,0.9428404936434263,0.9789714762314099,0.9960914793169797,0.9605090169926188,0.9809718615961109,0.9912310661776049,0.9403393349215763,0.977593966945166,0.9958866508725481,0.9590676500697681,0.9805312204936463,0.9906317692158458,0.930694958923739,0.9719655509167746,0.9928503865959438,0.9573697819427244,0.9779602470301891,0.9871115462612867,0.917412859395904,0.9662442715433138,0.9918132279616694,0.9553467649671287,0.97541572712233,0.9851557423030697
8,True,5,5664, NO,461.5143737792969,301.158203125,239.55760192871094,0.9425477981567383,0.8355281352996826,-0.08524589636241708,0.9917867982831332,0.9957723530167998,0.9999030459702097,0.9986798113028253,0.9985987145386513,0.9964351665965855,0.9880866332682776,0.9948702165566512,0.9995158928578785,0.9986763222854661,0.9981242585739104,0.9952664006696097,0.987869355127165,0.9944015267280191,0.9985520609583581,0.9986308048852433,0.9978730148986169,0.9944654997714952,0.9877669835667325,0.9942859441425417,0.9983744308032598,0.9974923962729277,0.9972163883976717,0.9921757229242084,0.9876996595250312,0.993716020878142,0.9965830190568706,0.9923922086983357,0.9849349796388603,0.9541568482115815,0.986285404374376,0.9935282228222364,0.9950545751489823,0.9906000519021099,0.9826021787911723,0.9447131785508753,0.9783881250786785,0.9923679726466278,0.990418807609619,0.9847194978279051,0.9714225303402262,0.9197892462945813,0.9780890663273043,0.992335691407983,0.9896708579570457,0.9837141817610797,0.9696084166075599,0.9158588102461449,0.9771995798961902,0.9922622846740813,0.9885631319755956,0.9822723692518446,0.967649014799621,0.9138358819846489,0.9738315650626159,0.9909014781338332,0.9829680717829827,0.9781406692257001,0.9619624383668602,0.9031450993531184
9,False,2,14080, YES,495.3570251464844,319.8889465332031,229.20877075195312,0.9388826489448547,0.8454329967498779,0.1345549926737808,0.9907426374055244,0.9980471880016367,0.9997928481734102,0.9981017488719295,0.9978385872949255,0.996203545366578,0.9898748138933758,0.9980120725893546,0.9991971785163986,0.9980579718394174,0.9972861919637046,0.9951567802234867,0.9895561055701002,0.9976752399494339,0.9991712148009423,0.9978913307338466,0.99708756969298,0.9944359292227803,0.9895550005735781,0.9976474323520997,0.997470537648274,0.996696055431913,0.9962448753749105,0.9921005169597498,0.9895304731538542,0.9976466437653575,0.9962390991366473,0.9886585823157823,0.978421869323885,0.9517836546646139,0.9892471893791076,0.9974910994342628,0.9937662473811266,0.9863973589492536,0.9753012800534954,0.9421791744396403,0.9858107623056693,0.9969009733628125,0.9908640263037171,0.9764064952881557,0.9588114097123558,0.9144413826686915,0.9841956304758369,0.996763938541591,0.9888768573028897,0.9748439724331959,0.9562131580800965,0.9100387573060711,0.9807520367883945,0.9962351428107258,0.9866557710388583,0.9739594427954099,0.9545076203247775,0.9082478467779496,0.9786463399769465,0.9954948615039565,0.9827433162098937,0.9682045939192366,0.946685354721504,0.8967341714472549
