sample_id,contradiction,chain_length,next_token_id,next_token_decoded,dh_pre_l2,dh_post_l2,dh_jn_l2,cos_dh_pre_post,cos_dh_jn_post,cos_fisher_raw_top1,nr_fisher_pre_r1,nr_fisher_post_r1,nr_fisher_jn_r1,nr_raw_pre_r1,nr_raw_post_r1,nr_raw_jn_r1,nr_fisher_pre_r2,nr_fisher_post_r2,nr_fisher_jn_r2,nr_raw_pre_r2,nr_raw_post_r2,nr_raw_jn_r2,nr_fisher_pre_r3,nr_fisher_post_r3,nr_fisher_jn_r3,nr_raw_pre_r3,nr_raw_post_r3,nr_raw_jn_r3,nr_fisher_pre_r4,nr_fisher_post_r4,nr_fisher_jn_r4,nr_raw_pre_r4,nr_raw_post_r4,nr_raw_jn_r4,nr_fisher_pre_r5,nr_fisher_post_r5,nr_fisher_jn_r5,nr_raw_pre_r5,nr_raw_post_r5,nr_raw_jn_r5,nr_fisher_pre_r8,nr_fisher_post_r8,nr_fisher_jn_r8,nr_raw_pre_r8,nr_raw_post_r8,nr_raw_jn_r8,nr_fisher_pre_r13,nr_fisher_post_r13,nr_fisher_jn_r13,nr_raw_pre_r13,nr_raw_post_r13,nr_raw_jn_r13,nr_fisher_pre_r16,nr_fisher_post_r16,nr_fisher_jn_r16,nr_raw_pre_r16,nr_raw_post_r16,nr_raw_jn_r16,nr_fisher_pre_r21,nr_fisher_post_r21,nr_fisher_jn_r21,nr_raw_pre_r21,nr_raw_post_r21,nr_raw_jn_r21,nr_fisher_pre_r32,nr_fisher_post_r32,nr_fisher_jn_r32,nr_raw_pre_r32,nr_raw_post_r32,nr_raw_jn_r32
0,False,2,14080, YES,470.9875793457031,304.56927490234375,223.80027770996094,0.9323804974555969,0.8506232500076294,0.18850457294402734,0.9892958221215605,0.9981212648815462,0.9997290946898388,0.9955353718470675,0.9980284920843223,0.9963326601260432,0.9891208524836201,0.9981212607614762,0.999339886004234,0.993982455838534,0.9974370022232137,0.9952205077545367,0.989107328831618,0.9979861897953285,0.997452369106914,0.993982306661609,0.9972621921929886,0.9945536945680222,0.9890998993120484,0.9979743041862844,0.9974421682690714,0.9926063019460416,0.9965129576441941,0.9923133259638152,0.9890630457555771,0.9977145889735353,0.9973670923787318,0.9865194938808928,0.9806733341627766,0.9540626774764233,0.9865090139107582,0.9970972388859635,0.9958022582486703,0.983838301068249,0.9778800940863418,0.9450082301644102,0.9844525431479093,0.9969161903674502,0.9911806973426054,0.9737607759158418,0.9629445181727487,0.9187030022105236,0.9803277668301565,0.9964322946169758,0.9902308211858852,0.9721935414878491,0.9603779064900066,0.9142497076897651,0.977503354829165,0.9958413630408898,0.9885425404038529,0.9713676100590539,0.9587634470931696,0.9124803390690022,0.9755012190220262,0.9948110910626005,0.9805145499438142,0.9654105542897681,0.9512507293603364,0.9012502579398571
1,True,2,5664, NO,459.73956298828125,298.1531066894531,227.76121520996094,0.9415416121482849,0.8330049514770508,-0.0857038363086222,0.9905978085624302,0.9953810687665793,0.9998525342279219,0.9990456639167138,0.9986399743634482,0.9965851042234639,0.9862413819101898,0.994289524132553,0.9995491187006125,0.9990388181690387,0.9982132664903461,0.9954917663347278,0.9856460295862101,0.993579439829288,0.9993731956210647,0.9989855900113126,0.9979198265844043,0.9946536065886308,0.9856406352565805,0.9935630615211898,0.9985326916655252,0.9979903103713356,0.9972250388385641,0.9923857671549521,0.9855973389202007,0.993055751032082,0.9965104206404091,0.9939136099377959,0.9857721000819045,0.9561482825327188,0.9849056193804758,0.9930100506855308,0.9935632467020422,0.9925671829261744,0.9835609408277768,0.9470387853242584,0.9764049675220513,0.9917007081092669,0.9908767952610532,0.9872350170826572,0.9729591318133605,0.9230548753442113,0.9757129700194572,0.9915900815905404,0.9901381626245026,0.9863619495066938,0.9713151366940006,0.9193092896122949,0.974663468340703,0.9915033370369591,0.9894094088422386,0.984795692025745,0.9693689098145598,0.9174280623353107,0.9719715049209698,0.9903874029187549,0.9842972737620723,0.9812788482307111,0.9638648906935554,0.9069116603396852
2,True,2,5664, NO,447.68768310546875,282.8774719238281,213.8166046142578,0.9415190815925598,0.8380609154701233,-0.08337932989046537,0.9887146366533262,0.9943384214811927,0.9995577417792988,0.9996561015512686,0.9990466599577903,0.997137987363373,0.9849826730408042,0.9929307605279079,0.9994215816945186,0.9967245390984238,0.9988230332640512,0.9963677083322046,0.9838758298943144,0.9922732198554777,0.9994194016729429,0.9960432599234448,0.9985494625423448,0.9955324724719546,0.9833365951495321,0.992131451489254,0.9984876590535916,0.9958344000856537,0.9981103901981405,0.9936639842744799,0.9827352752180554,0.991523231626217,0.996359286472616,0.9926696408776183,0.989325957188155,0.961639777456513,0.9816707041100051,0.9913176790591118,0.9940827392948858,0.9918663627093366,0.9876100087838531,0.953583519707022,0.9770488317607757,0.9897607032304131,0.9923773794042995,0.9886260079090161,0.9784167897838633,0.9312248768595308,0.9750962520630392,0.9891872451284531,0.9919060849495895,0.9878741166125217,0.9770309493600533,0.927866723928969,0.9743673039583153,0.9890022218461839,0.9905647305379044,0.9859800235136618,0.9751731035093536,0.9260306184552672,0.9720951967448309,0.9872944156255999,0.9865772248393991,0.983219533822814,0.9704221102981537,0.9163503189515506
3,True,5,5664, NO,461.7509765625,296.52471923828125,225.83238220214844,0.9448081254959106,0.8332927823066711,-0.08449873822925197,0.9898705670828464,0.9949473374627841,0.9997599465206356,0.9998523052231991,0.9988244811185628,0.9967725940265881,0.9859140986816498,0.9938016872282666,0.999459947986927,0.9993782208628292,0.9984572561810992,0.995778741698049,0.985294530190969,0.9932622932731586,0.9994399891629613,0.9991398507659547,0.998223964140439,0.9950007863054491,0.9851634193267008,0.9931807573498225,0.9981838883178787,0.9985317887367317,0.9976917592567229,0.9928819262007619,0.9849741587045241,0.9926409854263315,0.9964307559118714,0.9947464296646513,0.9872483964206881,0.9577042101923541,0.9828939989979344,0.992355300984322,0.9940964290754214,0.9937277628536576,0.9852416878063099,0.9488835430615133,0.9777882016729393,0.9912818645267997,0.9909303411095904,0.9893557481117504,0.9750288527348341,0.9251892642516197,0.9771885327912431,0.9911740749072753,0.9901719179741826,0.9885584405771329,0.9735254700245066,0.9216053839324375,0.9753717521642205,0.9905011757750103,0.9895843366563892,0.9870968606761079,0.9717401812178407,0.9197758879734595,0.973208783863322,0.989342799344635,0.9850958861885826,0.9834358320891239,0.9659817488216991,0.9090123598716734
4,False,5,21806, Answer,467.04833984375,315.3809814453125,132.00279235839844,0.8877344131469727,0.8143153786659241,0.156913466205457,0.9821774871454394,0.9934897315212621,0.9990290912787109,0.994885367927582,0.9993644141505506,0.9994633358868192,0.9804181164877871,0.9933927543989508,0.9983167265362043,0.9787536755544679,0.9991406302684588,0.9992905648868321,0.97789451633489,0.992688912967156,0.9981485496650968,0.9786948372374361,0.9975301164346294,0.9977562226432758,0.9711859088990881,0.9898251191630436,0.9979640740687442,0.9783544580118237,0.9960533831612487,0.9967367716310566,0.9660041530739992,0.9872718014373135,0.9974942290352039,0.9716215668689678,0.9885028213265856,0.9933407632556283,0.9570072228096612,0.9839846205299241,0.9968204285960887,0.9708562706863793,0.9857445765322618,0.9923407972042113,0.9432745582182994,0.9784853345901814,0.9960572278989513,0.9671304516831928,0.9828444116826364,0.9913202478303543,0.9406270050853166,0.9773785915423405,0.9956211602090027,0.9658099267245438,0.9823933140692445,0.9907136227465586,0.9289654895683148,0.9712793908341275,0.9933974104466623,0.9641529243668295,0.9800096388859189,0.987281187685471,0.9167957003651326,0.9648743467197795,0.9903420220992474,0.962167215456747,0.9775189959157482,0.9852643693224531
5,False,2,14080, YES,463.1322326660156,299.3542785644531,221.61363220214844,0.9398965239524841,0.8557655811309814,0.18418306074188728,0.9906386469347156,0.998074224264491,0.9998672231118976,0.9981665871391507,0.9980904421399065,0.9963872745635091,0.9901478123375563,0.9980441743373745,0.9994709549411711,0.9980736845850413,0.9975936291646677,0.9953717432077547,0.9900126418051902,0.9978237969922684,0.9979646562754932,0.9979697671724899,0.9974280310965286,0.994699084709567,0.9899999040571917,0.9978230125338152,0.9978522191796607,0.9970666025586413,0.996756159057985,0.9925459616941994,0.9894467754929306,0.9973814677967254,0.997815364535624,0.991089335918294,0.981858015354584,0.955258958623314,0.9873746377454216,0.9967142831091712,0.9960142778404291,0.9892832043106573,0.9791596876663657,0.9462613305490889,0.9854671019774056,0.9965310187413657,0.9913370516524764,0.9800961648604166,0.9641959340184035,0.9197148152579302,0.9825264994444564,0.9961008648283369,0.9903437154543816,0.978643227168959,0.961794713423346,0.9154161598266879,0.9800696611497243,0.9954080926983404,0.9895515379670414,0.9777762732360407,0.9602054887517548,0.913613943892061,0.9774272538070548,0.9944943542449072,0.9849993057123819,0.9724687289847885,0.9530239630178335,0.9025435990466009
6,True,5,5664, NO,473.15478515625,309.6293029785156,240.06942749023438,0.9387457370758057,0.8264753818511963,-0.08469817415110534,0.9916849205038628,0.9958036804284689,0.9999397622108553,0.9975032748508622,0.9984524874474544,0.9962959356309661,0.9872638937517175,0.9948218159380053,0.9995128013504225,0.9969986778871089,0.9979605680721105,0.9951019232286946,0.9871103639632459,0.994354902366687,0.9992778017808319,0.9969983326082168,0.9977142652950198,0.9943137168068443,0.9870987771743437,0.9943140921698931,0.9984182547427821,0.9954960730966986,0.9969903921000605,0.9919413757161729,0.9870808211390496,0.9937414183431843,0.99624266725138,0.9905896236447966,0.984226333204517,0.9533554486609829,0.9853863633713931,0.9935904813120251,0.9944224428143008,0.9883732725152419,0.9817626458185743,0.9437055920877372,0.9778447816226903,0.9926453710739958,0.9895060217632533,0.9816989481486895,0.9701372892556995,0.9183500068457712,0.9765176675555296,0.9925605386181915,0.9886184012823718,0.9806450132559512,0.9682904458883155,0.9143603457357389,0.9755759706171261,0.99252776434881,0.9878191792159576,0.9793236067044243,0.966398301743629,0.9124167086042915,0.9727501745344069,0.9915736958241744,0.9809401630951157,0.9749686617963815,0.9604349990916727,0.9014554048012287
7,False,5,21806, Answer,465.6008605957031,321.7911071777344,132.03857421875,0.8834332823753357,0.8095477819442749,0.13603132052581574,0.9825793238969371,0.9930893728427402,0.9984455144891229,0.9932799487877285,0.9990813817843023,0.9991798332503977,0.9784099343468876,0.9925721198084805,0.9978912688512411,0.972337512633053,0.9987983191402607,0.9989194076880588,0.9678039206292307,0.9878043922397299,0.9975688891282413,0.9721169106564386,0.9970979295373308,0.9972058587085958,0.9677406295624328,0.9877946491620471,0.9975655646040024,0.9716709144230334,0.9952395807619555,0.9958602440950008,0.9665252521373024,0.9874516707367449,0.9973409314309406,0.9632043006438759,0.9852786096245835,0.9908058437135343,0.9603452268753865,0.9855031024703311,0.9968924036945083,0.9623783706778796,0.9818199627172358,0.9893763633238342,0.9402437545405906,0.9775704017564966,0.9956232263249255,0.958483859643795,0.9779408481873865,0.9877147631706591,0.9390151744630307,0.976382625986952,0.9951053067116457,0.9571156439475398,0.9775433168916182,0.9872254683463675,0.9294941008041208,0.9710916174807321,0.9921882871907912,0.9555334780137221,0.97497115422712,0.983405810944912,0.9132024387310441,0.9630619091213247,0.9907584911764971,0.9534728659856964,0.9724311979622401,0.9815429375516845
8,False,2,21806, Answer,464.0014953613281,318.1202087402344,130.7933349609375,0.8866207599639893,0.8077225685119629,0.1867182279244642,0.9802970021604617,0.9940699715034584,0.9998226292919884,0.9949124308555182,0.9993079002270896,0.9993741852402408,0.9795585046044042,0.9931907753339511,0.9983866326449798,0.9785271634951233,0.9991064954961276,0.999230651334224,0.9772953941918618,0.9926088653522952,0.998193903705412,0.9784116672665779,0.9976438866167096,0.9978255508133105,0.9697431287900128,0.9893680989121088,0.9979886272642442,0.9779719838503079,0.9960922856355163,0.9967570525490607,0.9667346541418836,0.9878356436767926,0.9977275702253569,0.9710856882448958,0.98824469355341,0.9932008728618718,0.9560855868416014,0.984813805351379,0.9974282805163789,0.970154620615894,0.9851163710063207,0.9919570526022342,0.9425011057895896,0.9793546277800519,0.9966763438298163,0.9665733575484833,0.9819873616809804,0.9907543547011392,0.9403250858598576,0.9780622957480553,0.9961304813411308,0.965309147193228,0.9815931952568396,0.9901959161587095,0.9305406250792868,0.9728589288498181,0.9939105078777695,0.9638443573304575,0.9792776616971999,0.9867717045053499,0.9178708484504263,0.9660264041154846,0.9916941032245737,0.9618002954834596,0.9766737514308774,0.9846695806688552
9,True,5,5664, NO,463.1339416503906,299.03424072265625,237.6511993408203,0.9413627982139587,0.833945631980896,-0.08496514881264136,0.9914876423245044,0.9955575285883174,0.9998819001046602,0.997996764103557,0.9986796868361294,0.9964698572287753,0.9873717884764148,0.9945427796443989,0.9995433741290766,0.9977897819700347,0.9982502205206815,0.995329464592123,0.9871804304952941,0.9940000696430793,0.9987655714227064,0.9977819733421367,0.9980376682037239,0.9945645697047295,0.9870890415834664,0.9939396073644311,0.998368867789883,0.9966119614252444,0.9974417606979171,0.9922764239819396,0.9870669270042506,0.9934213987290849,0.9965145371707914,0.9921430627889537,0.9860347733517668,0.954906423320072,0.9854517813165071,0.9932492218280231,0.9948367014076189,0.9904043443073279,0.9839876491039299,0.9457559673798105,0.9783776736916096,0.9921552460906444,0.9905986876507484,0.9845859706899441,0.9733782274931795,0.9211090042720158,0.9770998380280337,0.9920740863654343,0.9898966261328266,0.9835542072603101,0.9716231277427866,0.9172040590307785,0.9760825832158527,0.9920217791027313,0.9887624375608316,0.9821238896632141,0.9697286568513058,0.915222740608833,0.9733444291818071,0.9910609994245725,0.9832714480465147,0.9780482456937116,0.9641346137483066,0.9044637314356293
