sample_id,contradiction,chain_length,next_token_id,next_token_decoded,dh_pre_l2,dh_post_l2,dh_jn_l2,cos_dh_pre_post,cos_dh_jn_post,cos_fisher_raw_top1,nr_fisher_pre_r1,nr_fisher_post_r1,nr_fisher_jn_r1,nr_raw_pre_r1,nr_raw_post_r1,nr_raw_jn_r1,nr_fisher_pre_r2,nr_fisher_post_r2,nr_fisher_jn_r2,nr_raw_pre_r2,nr_raw_post_r2,nr_raw_jn_r2,nr_fisher_pre_r3,nr_fisher_post_r3,nr_fisher_jn_r3,nr_raw_pre_r3,nr_raw_post_r3,nr_raw_jn_r3,nr_fisher_pre_r4,nr_fisher_post_r4,nr_fisher_jn_r4,nr_raw_pre_r4,nr_raw_post_r4,nr_raw_jn_r4,nr_fisher_pre_r5,nr_fisher_post_r5,nr_fisher_jn_r5,nr_raw_pre_r5,nr_raw_post_r5,nr_raw_jn_r5,nr_fisher_pre_r8,nr_fisher_post_r8,nr_fisher_jn_r8,nr_raw_pre_r8,nr_raw_post_r8,nr_raw_jn_r8,nr_fisher_pre_r13,nr_fisher_post_r13,nr_fisher_jn_r13,nr_raw_pre_r13,nr_raw_post_r13,nr_raw_jn_r13,nr_fisher_pre_r16,nr_fisher_post_r16,nr_fisher_jn_r16,nr_raw_pre_r16,nr_raw_post_r16,nr_raw_jn_r16,nr_fisher_pre_r21,nr_fisher_post_r21,nr_fisher_jn_r21,nr_raw_pre_r21,nr_raw_post_r21,nr_raw_jn_r21,nr_fisher_pre_r32,nr_fisher_post_r32,nr_fisher_jn_r32,nr_raw_pre_r32,nr_raw_post_r32,nr_raw_jn_r32
0,False,2,21806, Answer,1036.963134765625,112.23777770996094,89.6848373413086,0.7645955085754395,0.9283464550971985,0.14812033093420357,0.9973423503786949,0.9989945680117388,0.9999960506028844,0.9998917110418154,0.9999996445813001,0.9999247378873554,0.9951346434766623,0.9986231637975722,0.9998761687022796,0.9983221926609596,0.9982123808159523,0.9989661835783564,0.9891638016162144,0.9962550705668066,0.9998335051540002,0.9980660495856949,0.9982007066185349,0.9989633724655962,0.9880154184000234,0.9958773308935263,0.9998288393372979,0.9980163226747725,0.9981858790769658,0.998822962391384,0.9880069488613241,0.9958736446245432,0.999828817932379,0.9970979512138303,0.9981410266000931,0.9986999166093937,0.9852102221886025,0.9953851956153487,0.9991835130349227,0.9904379505774802,0.992775586924366,0.9928747475426858,0.9837279599719234,0.9946203416888136,0.9984010710691588,0.9878275239389742,0.9898735537591743,0.9886300508433882,0.9834239808228852,0.9944865029337068,0.9983122378101039,0.9852291184680565,0.9880655665148901,0.9877218459071979,0.9827937438400723,0.9938787762361905,0.997580831563884,0.9837744249096889,0.9865284388021869,0.9866581113479267,0.9799054140656535,0.9906571407538363,0.9945777270952075,0.9764662199941099,0.9802339890816087,0.9826003112678677
1,True,2,21806, Answer,1043.9688720703125,105.93524932861328,81.24696350097656,0.7955331802368164,0.9173911213874817,-0.4304374715555101,0.9976097213601116,0.9984509667475574,0.9997582659937522,0.99969880147295,0.9998789108055561,0.9999997814248321,0.9965937744461912,0.998130643203011,0.9997527536985374,0.9986388318236892,0.998333053062785,0.9991418936457591,0.9853483572736654,0.9932934090960783,0.9994829372359165,0.9985558000599107,0.9983328496828365,0.9991410425624501,0.9846249343402591,0.9928159221933283,0.9994201877615738,0.99841410219601,0.9983282976565927,0.9990308063472252,0.9845914447896984,0.9928047844589133,0.9994196524686284,0.9973766639116095,0.9982910318708539,0.9988174175380725,0.9811084893568308,0.9912154082665224,0.9988122256446607,0.9904808190025912,0.9938179627323035,0.9942453350684803,0.9785692885779897,0.9903054091868172,0.9987702199951832,0.9881301326387869,0.9920864160946077,0.9913517155026297,0.9783828483131659,0.9898173741533788,0.997585847584707,0.985415815304897,0.990012792835342,0.9903344258810567,0.9773749590671813,0.9889924998531483,0.9973433868432633,0.984073697292843,0.9883616944102288,0.9895053272676174,0.974651985033237,0.9857383367262028,0.9949708197902273,0.9773658584338196,0.9829403871310615,0.9856701162999235
2,True,2,21806, Answer,1035.764892578125,105.98636627197266,83.5372314453125,0.7901735305786133,0.9275773763656616,-0.16259852010704007,0.9974764902427283,0.9989415623636835,0.999970720375409,0.9997851670472453,0.9999786836966883,0.9999638361035591,0.9944247790362586,0.9980998408645002,0.9999698034972039,0.9984075496002375,0.9984066569680521,0.9990627572128953,0.9864659912397811,0.9945331380987584,0.9997033623847001,0.9982771153711094,0.9984059837584082,0.9990619315342144,0.9863890768378617,0.9944963760943821,0.999703341093662,0.9981467132723095,0.9984059834059329,0.9989872669653038,0.9863257952312087,0.9944778264038201,0.9997025120414728,0.9972498805448797,0.9983834614467703,0.9987600890897117,0.9828561219001395,0.9933487519312809,0.9991727791256637,0.9902014725057002,0.9935274767157551,0.9937343156527199,0.9812744955557007,0.9928227425721287,0.9989706310957731,0.9871626056923302,0.9907989172926829,0.98962486986717,0.9805837402359646,0.9920555257029073,0.9980247260847108,0.9845775682708718,0.9889196733082817,0.9886360800270689,0.9804659287756317,0.9919555349831917,0.9978387056291023,0.9832447953625114,0.9873417841898265,0.9875703598618699,0.9746158727968212,0.9865184578961267,0.9928556886621147,0.9762645744713717,0.9815596529544065,0.9834592379665499
3,True,5,97593, Alright,1598.063232421875,212.0113067626953,73.56140899658203,0.626257061958313,0.8097524046897888,-0.47766066731887,0.9987186836162206,0.9996438135234295,0.9999905131726677,0.9993038275244556,0.9956868409694237,0.9955693235438124,0.9899487560301578,0.9941817610516254,0.9999840662835076,0.9992810237489461,0.9952156709887845,0.9953759796566204,0.9880429938308711,0.9921002389816732,0.9995176546288362,0.9989754547552172,0.9951308150485033,0.994976747713051,0.9877231964224926,0.9920672871190074,0.997954629515675,0.9983589923649271,0.995127518265957,0.9944896109290629,0.9876417704496512,0.9920436726551053,0.997919191392274,0.9961411808238686,0.994178587666173,0.994488836805057,0.9813120712745559,0.9846924172786785,0.9958533629264998,0.9929084612284761,0.9897400919241605,0.9919810671916917,0.9768655489392004,0.9789808322833259,0.992389389662664,0.9892057304932869,0.9804976956193648,0.9856613654295083,0.9763465976887541,0.9779309569541169,0.9914245457763798,0.987900504388606,0.9788337073602226,0.9852629202067856,0.9743299056196025,0.9752720791790032,0.9905454414654344,0.9863414507754661,0.9739905668476546,0.9823299106485077,0.9685971973379406,0.9694152329531014,0.9836986170996109,0.9822160786769222,0.969954887125262,0.9781459654361532
4,False,5,21806, Answer,1039.8623046875,105.02135467529297,82.70967864990234,0.755364716053009,0.9365690350532532,0.21946409547259607,0.9984777549350908,0.9995197595281947,0.9999997343502258,0.9998525759831952,0.9999997380697987,0.9999280548043993,0.9951063851788816,0.998799011186958,0.9999768142983396,0.9985857977574374,0.9983659221826133,0.9989943479258393,0.9893662552633913,0.9965768999686379,0.9998738503282494,0.9985167259981784,0.9983526163725899,0.9989780542580986,0.9876556374219118,0.9960174231398435,0.9998736198143016,0.9984354711283914,0.9983409348137169,0.998865620468914,0.9876497293759401,0.9960158063587025,0.999873016031854,0.9973384677122664,0.9982999525778111,0.9987075309402745,0.9840292523072033,0.9949295821426417,0.9992491694235403,0.9906172895791691,0.9931146906372744,0.9932346887938533,0.9830180362242058,0.9944366234016844,0.9980407825087956,0.9884206385861537,0.9906112889452056,0.9892148263551973,0.9826516858601799,0.9942266164761961,0.9978345107277353,0.9858987850809451,0.988715095912816,0.9880729222745127,0.9817894695608134,0.9933114164552126,0.9971368962747215,0.9843455859094526,0.98728089154638,0.987191287716252,0.9783253509771498,0.9915878808123374,0.9963758479332613,0.9762529693082979,0.9804117545263077,0.9826544947928153
5,False,2,21806, Answer,1056.2041015625,111.3003158569336,86.05973052978516,0.7742698788642883,0.9157187342643738,0.4025741236331022,0.9999967705107133,0.9999489313948275,0.9999549696844552,0.999856851465843,0.9999732193584903,0.9999775094558198,0.994410381270734,0.9981623473122635,0.9999389649638791,0.9983818449286879,0.9980449082520961,0.9989172667555811,0.9893557858502999,0.9957155859663349,0.9998203646118203,0.9981897443595592,0.9980319762700247,0.9989156846945783,0.9874360480133808,0.9949674660543136,0.9998176942365856,0.9981363595431995,0.9980103857050642,0.9987276353160546,0.9874304300318282,0.9949672330019933,0.9998127164910325,0.9970826804100658,0.997914260821329,0.9986266518093438,0.9852309239577118,0.9945486912784479,0.9991879271779417,0.9900793350601185,0.9926713185436989,0.9932616327550204,0.9830690655858628,0.9933934953975873,0.9984894304562348,0.9874279772611466,0.9898866640043358,0.9891222798921923,0.9828476336662084,0.9932767455231478,0.9981974963005384,0.9850272468558632,0.9878870968650365,0.9881224914008916,0.9818028697183097,0.992539037539205,0.9975337011155089,0.9836178166449147,0.9862003009138998,0.9870404721948777,0.9774542536554442,0.9901241171159483,0.9965883244146556,0.9762507146732914,0.9798256114800938,0.9829907786278962
6,True,5,21806, Answer,1037.8992919921875,100.30933380126953,76.5166244506836,0.8053622841835022,0.9232208132743835,0.3621517387109645,0.9992943919062316,0.9995498113300038,0.9999578587425162,0.9997082832380055,0.9998594841317816,0.9999999993544468,0.9946789612038895,0.9979681280230427,0.999937892664744,0.9985045846406965,0.998055138971929,0.9988801374075922,0.9866906482407619,0.9941038500520015,0.9994695979474615,0.9983574593684721,0.99803708648557,0.9988765197238485,0.9853999779858575,0.9934126213522702,0.9994011296871341,0.9981337395906865,0.9980369160966072,0.9988009721520268,0.9853691564277188,0.9934073273033538,0.9993955409436281,0.9970974538335474,0.9979953490005381,0.9986166594035524,0.9812860806008263,0.9914797754059953,0.9986730789622619,0.9901759439912066,0.993459903169374,0.9939780231373709,0.9796410549699079,0.9909810313894494,0.9979392873953438,0.9875312025893555,0.9911512362119955,0.9904584153845694,0.979109743383085,0.9904341375562731,0.9976568889552635,0.9847144846325233,0.9887842084933386,0.9891783553297034,0.9786195409884605,0.9901473186309003,0.997403759092739,0.983232131126,0.9870803509311055,0.9883937077751914,0.9741113471255798,0.9876997790586134,0.9963532362858549,0.9754256551491685,0.9808202470047357,0.9838723425640407
7,False,5,21806, Answer,990.510986328125,103.7723617553711,84.9797592163086,0.8087143301963806,0.9367431402206421,-0.2423060497521838,0.9982495292109514,0.9992553186145952,0.9999691408690972,0.9998560783728565,0.9999987925481163,0.999942501570603,0.9954745351730603,0.9985615665591474,0.9999547893325191,0.9980581049681607,0.9979425292791158,0.9986620278060823,0.9899040917252712,0.9962445824757751,0.9997962020279447,0.9979233954924973,0.9979420924731257,0.9986614128017327,0.9874919290289356,0.9952543075760871,0.9997655205134078,0.9978287943659493,0.997941711597449,0.9985829337919812,0.9874120410980327,0.995228441925061,0.9997655204143401,0.9967977218381145,0.9978758524571792,0.9984619025715531,0.9846017990390846,0.9941943326416162,0.9992662016670352,0.9895164011483419,0.9928016152903314,0.9931936289154829,0.9825473415889688,0.9932892033192577,0.9981417069618336,0.9867955980634617,0.9900943829495904,0.9892377416228993,0.9820506932061669,0.993009408512601,0.9978199889069541,0.9838531893457135,0.9880343412872667,0.9880353137551495,0.9815397019296496,0.99264277481839,0.9974685106362539,0.9820017244686448,0.9863734629851423,0.9870821215536679,0.9793713244956522,0.9910493336660765,0.9966380745543051,0.9734627062163053,0.9794562998222226,0.982303433102763
8,False,2,21806, Answer,1042.2435302734375,106.18839263916016,83.1332015991211,0.7853176593780518,0.9217609763145447,-0.14215381853176118,0.9974746756292787,0.9989230773274318,0.9999827583917609,0.9998721258307178,0.9999884645751397,0.9999556828831772,0.9941837469494095,0.9980279038132994,0.9999700417008544,0.9984903697349096,0.9981529418740802,0.9988941524943069,0.9874145298808933,0.9947455341106582,0.999780618143412,0.9984507782695421,0.9981244695940711,0.998856445464405,0.9871114568307628,0.9946518739900175,0.9997720214793903,0.9984230485080619,0.9980742457879369,0.9986599373807229,0.9870686328061089,0.9946364336863635,0.9997719702040058,0.9970127149812015,0.9978524717781565,0.9986287826882108,0.9844496639550502,0.9936337796647821,0.9991773391223422,0.9895426774653343,0.992021843385037,0.9927051982045687,0.9823505767023134,0.9927744327001587,0.9986764988048482,0.98669040212842,0.989375676601987,0.9889286470182854,0.9818549496173754,0.9923308050163039,0.9980003916779279,0.9842877583406018,0.9874754131970385,0.9879117319987526,0.981514273315869,0.9919683992678865,0.9973138361853758,0.982738671040936,0.9857925298627725,0.9869547531063502,0.9778188139492854,0.9888643734372429,0.9958023585891067,0.9750638973864054,0.9793621442843321,0.9827021334333468
9,True,5,4710," 

",893.3343505859375,160.81939697265625,142.7580108642578,0.7734028697013855,0.9907577037811279,0.4671839998622903,0.9981200939910748,0.9994273646348513,0.9996572026035673,0.9999762121920598,0.9995929698254001,0.9997117444475956,0.994624046421784,0.9968481857792747,0.9984785250198831,0.9971391161661414,0.9987765110082607,0.9989420346032422,0.9945851126372472,0.996722561998365,0.9984341532062015,0.9964816244845114,0.9986187536801179,0.9987948338766719,0.9934620169002703,0.9957969442217988,0.9978953042747675,0.9889831320021328,0.9968623320965069,0.9970805064967624,0.9930376930780703,0.9956356923538848,0.9977594493456632,0.9880629899421844,0.9967653045904465,0.9970790363736113,0.9870903636797222,0.9921119120555698,0.9953871356274945,0.9755408670938105,0.991488411616197,0.9925767837024267,0.9802050886925148,0.9890855816491941,0.9928699286310158,0.9733806536843554,0.9908674375925401,0.9920614540932668,0.9789285837477488,0.9884852408636213,0.9922554457063458,0.9671105204323348,0.9882649240546914,0.9896298844795524,0.9753783566659934,0.986185026682097,0.990419121991858,0.9633400713524107,0.9866471118075065,0.9883911917804921,0.9710704415745263,0.9841955592516921,0.9888135418025193,0.9447128633852684,0.9807677663296394,0.9819342415180715
